date,store_nbr,transactions
1/27/2013,43,982
1/27/2013,44,4648
1/27/2013,45,4131
1/27/2013,46,4494
1/27/2013,47,4641
1/27/2013,48,3977
1/27/2013,49,2413
1/27/2013,50,3117
1/27/2013,51,1707
1/27/2013,54,1212
1/28/2013,1,1738
1/28/2013,2,1782
1/28/2013,3,2681
1/28/2013,4,1423
1/28/2013,5,1451
1/28/2013,6,1608
1/28/2013,7,1588
1/28/2013,8,2622
1/28/2013,9,1859
1/28/2013,10,1217
1/28/2013,11,2003
1/28/2013,12,1180
1/28/2013,13,923
1/28/2013,14,1597
1/28/2013,15,1356
1/28/2013,16,1004
1/28/2013,17,1231
1/28/2013,18,1298
1/28/2013,19,1120
1/28/2013,23,1135
1/28/2013,24,2379
1/28/2013,25,714
1/28/2013,26,702
1/28/2013,27,1052
1/28/2013,28,755
1/28/2013,30,680
1/28/2013,31,1123
1/28/2013,32,706
1/28/2013,33,1141
1/28/2013,34,2345
1/28/2013,35,627
1/28/2013,37,1368
1/28/2013,38,1350
1/28/2013,39,1228
1/28/2013,40,1048
1/28/2013,41,740
1/28/2013,43,1136
1/28/2013,44,3392
1/28/2013,45,2872
1/28/2013,46,2797
1/28/2013,47,3150
1/28/2013,48,2308
1/28/2013,49,1507
1/28/2013,50,2110
1/28/2013,51,1522
1/28/2013,54,821
1/29/2013,1,1772
1/29/2013,2,1794
1/29/2013,3,2630
1/29/2013,4,1327
1/29/2013,5,1340
1/29/2013,6,1447
1/29/2013,7,1611
1/29/2013,8,2545
1/29/2013,9,1855
1/29/2013,10,1170
1/29/2013,11,2095
1/29/2013,12,1177
1/29/2013,13,884
1/29/2013,14,1555
1/29/2013,15,1343
1/29/2013,16,995
1/29/2013,17,1266
1/29/2013,18,1380
1/29/2013,19,1028
1/29/2013,23,1139
1/29/2013,24,2261
1/29/2013,25,664
1/29/2013,26,704
1/29/2013,27,931
1/29/2013,28,815
1/29/2013,30,763
1/29/2013,31,1120
1/29/2013,32,656
1/29/2013,33,1049
1/29/2013,34,2306
1/29/2013,35,542
1/29/2013,37,1273
1/29/2013,38,1337
1/29/2013,39,1196
1/29/2013,40,1040
1/29/2013,41,680
1/29/2013,43,1084
1/29/2013,44,3317
1/29/2013,45,2867
1/29/2013,46,2723
1/29/2013,47,2939
1/29/2013,48,2134
1/29/2013,49,1516
1/29/2013,50,1998
1/29/2013,51,1438
1/29/2013,54,729
1/30/2013,1,1877
1/30/2013,2,2051
1/30/2013,3,3035
1/30/2013,4,1536
1/30/2013,5,1422
1/30/2013,6,1636
1/30/2013,7,1698
1/30/2013,8,2799
1/30/2013,9,1804
1/30/2013,10,1049
1/30/2013,11,2031
1/30/2013,12,1150
1/30/2013,13,762
1/30/2013,14,1320
1/30/2013,15,1232
1/30/2013,16,885
1/30/2013,17,1108
1/30/2013,18,1269
1/30/2013,19,1095
1/30/2013,23,1197
1/30/2013,24,2480
1/30/2013,25,868
1/30/2013,26,748
1/30/2013,27,1057
1/30/2013,28,710
1/30/2013,30,684
1/30/2013,31,1058
1/30/2013,32,575
1/30/2013,33,957
1/30/2013,34,2042
1/30/2013,35,507
1/30/2013,37,1467
1/30/2013,38,1424
1/30/2013,39,1166
1/30/2013,40,952
1/30/2013,41,693
1/30/2013,43,1055
1/30/2013,44,3852
1/30/2013,45,3022
1/30/2013,46,3005
1/30/2013,47,3258
1/30/2013,48,2207
1/30/2013,49,1619
1/30/2013,50,2130
1/30/2013,51,1704
1/30/2013,54,692
1/31/2013,1,1707
1/31/2013,2,1867
1/31/2013,3,2790
1/31/2013,4,1286
1/31/2013,5,1447
1/31/2013,6,1558
1/31/2013,7,1724
1/31/2013,8,2605
1/31/2013,9,2009
1/31/2013,10,1068
1/31/2013,11,2177
1/31/2013,12,1086
1/31/2013,13,845
1/31/2013,14,1435
1/31/2013,15,1234
1/31/2013,16,886
1/31/2013,17,1093
1/31/2013,18,1322
1/31/2013,19,962
1/31/2013,23,1139
1/31/2013,24,2316
1/31/2013,25,714
1/31/2013,26,776
1/31/2013,27,957
1/31/2013,28,823
1/31/2013,30,698
1/31/2013,31,1159
1/31/2013,32,720
1/31/2013,33,1009
1/31/2013,34,2258
1/31/2013,35,596
1/31/2013,37,1413
1/31/2013,38,1442
1/31/2013,39,1218
1/31/2013,40,911
1/31/2013,41,728
1/31/2013,43,1047
1/31/2013,44,3509
1/31/2013,45,3002
1/31/2013,46,3042
1/31/2013,47,3294
1/31/2013,48,2432
1/31/2013,49,1573
1/31/2013,50,2153
1/31/2013,51,1524
1/31/2013,54,714
2/1/2013,1,1806
2/1/2013,2,1977
2/1/2013,3,3230
2/1/2013,4,1520
2/1/2013,5,1564
2/1/2013,6,1689
2/1/2013,7,1935
2/1/2013,8,2887
2/1/2013,9,2031
2/1/2013,10,1085
2/1/2013,11,2476
2/1/2013,12,1152
2/1/2013,13,897
2/1/2013,14,1414
2/1/2013,15,1196
2/1/2013,16,909
2/1/2013,17,1143
2/1/2013,18,1234
2/1/2013,19,1084
2/1/2013,23,1125
2/1/2013,24,2562
2/1/2013,25,1151
2/1/2013,26,894
2/1/2013,27,1051
2/1/2013,28,829
2/1/2013,30,714
2/1/2013,31,1098
2/1/2013,32,749
2/1/2013,33,933
2/1/2013,34,2747
2/1/2013,35,757
2/1/2013,37,1611
2/1/2013,38,1607
2/1/2013,39,1359
2/1/2013,40,998
2/1/2013,41,751
2/1/2013,43,1499
2/1/2013,44,4064
2/1/2013,45,3488
2/1/2013,46,3521
2/1/2013,47,3720
2/1/2013,48,2911
2/1/2013,49,1872
2/1/2013,50,2465
2/1/2013,51,1880
2/1/2013,54,717
2/2/2013,1,1377
2/2/2013,2,2154
2/2/2013,3,3648
2/2/2013,4,1851
2/2/2013,5,1782
2/2/2013,6,2256
2/2/2013,7,1681
2/2/2013,8,3061
2/2/2013,9,2718
2/2/2013,10,1453
2/2/2013,11,3180
2/2/2013,12,1263
2/2/2013,13,1269
2/2/2013,14,2077
2/2/2013,15,1484
2/2/2013,16,1268
2/2/2013,17,1627
2/2/2013,18,1377
2/2/2013,19,1801
2/2/2013,23,1186
2/2/2013,24,2758
2/2/2013,25,1882
2/2/2013,26,1322
2/2/2013,27,1453
2/2/2013,28,1079
2/2/2013,30,859
2/2/2013,31,1625
2/2/2013,32,960
2/2/2013,33,1345
2/2/2013,34,2877
2/2/2013,35,1019
2/2/2013,37,1654
2/2/2013,38,2414
2/2/2013,39,1805
2/2/2013,40,1182
2/2/2013,41,1058
2/2/2013,43,1306
2/2/2013,44,5166
2/2/2013,45,4328
2/2/2013,46,4902
2/2/2013,47,5021
2/2/2013,48,4118
2/2/2013,49,2493
2/2/2013,50,3216
2/2/2013,51,1942
2/2/2013,54,1050
2/3/2013,1,531
2/3/2013,2,1884
2/3/2013,3,3391
2/3/2013,4,1777
2/3/2013,5,1477
2/3/2013,6,2152
2/3/2013,7,1304
2/3/2013,8,2624
2/3/2013,9,2516
2/3/2013,10,1166
2/3/2013,11,2882
2/3/2013,12,1182
2/3/2013,13,933
2/3/2013,14,1212
2/3/2013,15,1010
2/3/2013,16,1274
2/3/2013,17,1369
2/3/2013,18,1326
2/3/2013,19,1106
2/3/2013,23,1104
2/3/2013,24,2019
2/3/2013,25,1058
2/3/2013,26,1171
2/3/2013,27,1604
2/3/2013,28,1241
2/3/2013,30,653
2/3/2013,31,1470
2/3/2013,32,812
2/3/2013,33,1270
2/3/2013,34,2593
2/3/2013,35,856
2/3/2013,37,1180
2/3/2013,38,2281
2/3/2013,39,1591
2/3/2013,40,1035
2/3/2013,41,1204
2/3/2013,43,1112
2/3/2013,44,4736
2/3/2013,45,4198
2/3/2013,46,4794
2/3/2013,47,4935
2/3/2013,48,4193
2/3/2013,49,2590
2/3/2013,50,3216
2/3/2013,51,1798
2/3/2013,54,1196
2/4/2013,1,1714
2/4/2013,2,1704
2/4/2013,3,2779
2/4/2013,4,1267
2/4/2013,5,1615
2/4/2013,6,1590
2/4/2013,7,1504
2/4/2013,8,2587
2/4/2013,9,2304
2/4/2013,10,1127
2/4/2013,11,2439
2/4/2013,12,1182
2/4/2013,13,951
2/4/2013,14,1693
2/4/2013,15,1379
2/4/2013,16,1079
2/4/2013,17,1158
2/4/2013,18,1224
2/4/2013,19,1249
2/4/2013,23,1157
2/4/2013,24,2308
2/4/2013,25,930
2/4/2013,26,707
2/4/2013,27,1074
2/4/2013,28,744
2/4/2013,30,663
2/4/2013,31,1319
2/4/2013,32,765
2/4/2013,33,1177
2/4/2013,34,2507
2/4/2013,35,749
2/4/2013,37,1318
2/4/2013,38,1507
2/4/2013,39,1309
2/4/2013,40,1179
2/4/2013,41,826
2/4/2013,43,1206
2/4/2013,44,3459
2/4/2013,45,3305
2/4/2013,46,3382
2/4/2013,47,3749
2/4/2013,48,2840
2/4/2013,49,1710
2/4/2013,50,2521
2/4/2013,51,1545
2/4/2013,54,829
2/5/2013,1,1775
2/5/2013,2,1796
2/5/2013,3,2804
2/5/2013,4,1417
2/5/2013,5,1524
2/5/2013,6,1538
2/5/2013,7,1635
2/5/2013,8,2624
2/5/2013,9,2276
2/5/2013,10,1362
2/5/2013,11,2790
2/5/2013,12,1183
2/5/2013,13,940
2/5/2013,14,1642
2/5/2013,15,1330
2/5/2013,16,945
2/5/2013,17,1374
2/5/2013,18,1422
2/5/2013,19,1277
2/5/2013,23,1146
2/5/2013,24,2425
2/5/2013,25,874
2/5/2013,26,791
2/5/2013,27,978
2/5/2013,28,887
2/5/2013,30,722
2/5/2013,31,1175
2/5/2013,32,703
2/5/2013,33,1182
2/5/2013,34,2458
2/5/2013,35,636
2/5/2013,37,1412
2/5/2013,38,1472
2/5/2013,39,1414
2/5/2013,40,1151
2/5/2013,41,763
2/5/2013,43,1065
2/5/2013,44,3568
2/5/2013,45,3253
2/5/2013,46,3481
2/5/2013,47,3509
2/5/2013,48,2734
2/5/2013,49,1727
2/5/2013,50,2628
2/5/2013,51,1551
2/5/2013,54,847
2/6/2013,1,1853
2/6/2013,2,1905
2/6/2013,3,2984
2/6/2013,4,1419
2/6/2013,5,1592
2/6/2013,6,1659
2/6/2013,7,1723
2/6/2013,8,2814
2/6/2013,9,2036
2/6/2013,10,1186
2/6/2013,11,2465
2/6/2013,12,1171
2/6/2013,13,855
2/6/2013,14,1546
2/6/2013,15,1225
2/6/2013,16,877
2/6/2013,17,1122
2/6/2013,18,1257
2/6/2013,19,1252
2/6/2013,23,1204
2/6/2013,24,2532
2/6/2013,25,1047
2/6/2013,26,773
2/6/2013,27,1084
2/6/2013,28,699
2/6/2013,30,711
2/6/2013,31,1050
2/6/2013,32,616
2/6/2013,33,1058
2/6/2013,34,2375
2/6/2013,35,609
2/6/2013,37,1529
2/6/2013,38,1634
2/6/2013,39,1284
2/6/2013,40,955
2/6/2013,41,760
2/6/2013,43,1141
2/6/2013,44,3941
2/6/2013,45,3214
2/6/2013,46,3213
2/6/2013,47,3583
2/6/2013,48,2719
2/6/2013,49,1668
2/6/2013,50,2480
2/6/2013,51,1733
2/6/2013,54,738
2/7/2013,1,1727
2/7/2013,2,1827
2/7/2013,3,2763
2/7/2013,4,1294
2/7/2013,5,1409
2/7/2013,6,1460
2/7/2013,7,1589
2/7/2013,8,2595
2/7/2013,9,2198
2/7/2013,10,1122
2/7/2013,11,2454
2/7/2013,12,1143
2/7/2013,13,920
2/7/2013,14,1556
2/7/2013,15,1261
2/7/2013,16,911
2/7/2013,17,1156
2/7/2013,18,1318
2/7/2013,19,1114
2/7/2013,23,1159
2/7/2013,24,2292
2/7/2013,25,1121
2/7/2013,26,697
2/7/2013,27,955
2/7/2013,28,776
2/7/2013,30,661
2/7/2013,31,1178
2/7/2013,32,689
2/7/2013,33,1028
2/7/2013,34,2579
2/7/2013,35,693
2/7/2013,37,1485
2/7/2013,38,1404
2/7/2013,39,1472
2/7/2013,40,955
2/7/2013,41,736
2/7/2013,43,1151
2/7/2013,44,3678
2/7/2013,45,2905
2/7/2013,46,3189
2/7/2013,47,3246
2/7/2013,48,2578
2/7/2013,49,1707
2/7/2013,50,2383
2/7/2013,51,1498
2/7/2013,54,757
2/8/2013,1,1878
2/8/2013,2,1994
2/8/2013,3,2919
2/8/2013,4,1496
2/8/2013,5,1593
2/8/2013,6,1609
2/8/2013,7,1719
2/8/2013,8,2811
2/8/2013,9,1931
2/8/2013,10,1098
2/8/2013,11,2448
2/8/2013,12,1184
2/8/2013,13,890
2/8/2013,14,1461
2/8/2013,15,1261
2/8/2013,16,938
2/8/2013,17,1117
2/8/2013,18,1157
2/8/2013,19,1364
2/8/2013,23,1357
2/8/2013,24,2721
2/8/2013,25,1835
2/8/2013,26,805
2/8/2013,27,1031
2/8/2013,28,759
2/8/2013,30,736
2/8/2013,31,1128
2/8/2013,32,701
2/8/2013,33,1004
2/8/2013,34,2878
2/8/2013,35,891
2/8/2013,37,1669
2/8/2013,38,1863
2/8/2013,39,1561
2/8/2013,40,995
2/8/2013,41,825
2/8/2013,43,1618
2/8/2013,44,4006
2/8/2013,45,3528
2/8/2013,46,3456
2/8/2013,47,3600
2/8/2013,48,2828
2/8/2013,49,1913
2/8/2013,50,2449
2/8/2013,51,1836
2/8/2013,54,865
2/9/2013,1,1104
2/9/2013,2,1904
2/9/2013,3,3176
2/9/2013,4,1485
2/9/2013,5,1670
2/9/2013,6,1774
2/9/2013,7,1523
2/9/2013,8,2588
2/9/2013,9,2344
2/9/2013,10,1363
2/9/2013,11,2770
2/9/2013,12,1427
2/9/2013,13,1278
2/9/2013,14,2040
2/9/2013,15,1387
2/9/2013,16,1290
2/9/2013,17,1387
2/9/2013,18,1004
2/9/2013,19,1766
2/9/2013,23,1377
2/9/2013,24,2460
2/9/2013,25,3091
2/9/2013,26,1057
2/9/2013,27,1382
2/9/2013,28,1132
2/9/2013,30,717
2/9/2013,31,1492
2/9/2013,32,904
2/9/2013,33,1238
2/9/2013,34,3181
2/9/2013,35,1347
2/9/2013,37,1593
2/9/2013,38,2379
2/9/2013,39,1988
2/9/2013,40,1153
2/9/2013,41,1094
2/9/2013,43,1465
2/9/2013,44,4133
2/9/2013,45,3942
2/9/2013,46,4239
2/9/2013,47,4327
2/9/2013,48,3455
2/9/2013,49,1810
2/9/2013,50,3170
2/9/2013,51,1853
2/9/2013,54,1083
2/10/2013,1,374
2/10/2013,2,1366
2/10/2013,3,2369
2/10/2013,4,1151
2/10/2013,5,1219
2/10/2013,6,1505
2/10/2013,7,1092
2/10/2013,8,1968
2/10/2013,9,1731
2/10/2013,10,919
2/10/2013,11,2682
2/10/2013,12,994
2/10/2013,13,740
2/10/2013,14,1050
2/10/2013,15,956
2/10/2013,16,1069
2/10/2013,17,1061
2/10/2013,18,813
2/10/2013,19,1059
2/10/2013,23,1033
2/10/2013,24,1519
2/10/2013,25,3331
2/10/2013,26,795
2/10/2013,27,1396
2/10/2013,28,985
2/10/2013,30,621
2/10/2013,31,1084
2/10/2013,32,709
2/10/2013,33,949
2/10/2013,34,2418
2/10/2013,35,1676
2/10/2013,37,733
2/10/2013,38,1540
2/10/2013,39,1116
2/10/2013,40,720
2/10/2013,41,855
2/10/2013,43,1122
2/10/2013,44,3135
2/10/2013,45,3131
2/10/2013,46,3460
2/10/2013,47,3397
2/10/2013,48,3048
2/10/2013,49,2120
2/10/2013,50,2453
2/10/2013,51,1297
2/10/2013,54,1202
2/11/2013,1,396
2/11/2013,2,1486
2/11/2013,3,2532
2/11/2013,4,1263
2/11/2013,5,1029
2/11/2013,6,1529
2/11/2013,7,1261
2/11/2013,8,2044
2/11/2013,9,1923
2/11/2013,10,823
2/11/2013,11,2199
2/11/2013,12,1223
2/11/2013,13,854
2/11/2013,14,928
2/11/2013,15,868
2/11/2013,16,940
2/11/2013,17,1181
2/11/2013,18,878
2/11/2013,19,1137
2/11/2013,23,1066
2/11/2013,24,1456
2/11/2013,25,2763
2/11/2013,26,620
2/11/2013,27,1451
2/11/2013,28,866
2/11/2013,30,602
2/11/2013,31,809
2/11/2013,32,653
2/11/2013,33,724
2/11/2013,34,1690
2/11/2013,35,1352
2/11/2013,37,675
2/11/2013,38,1320
2/11/2013,39,1016
2/11/2013,40,556
2/11/2013,41,738
2/11/2013,43,1042
2/11/2013,44,3243
2/11/2013,45,3411
2/11/2013,46,3579
2/11/2013,47,3495
2/11/2013,48,2939
2/11/2013,49,2210
2/11/2013,50,2523
2/11/2013,51,1178
2/11/2013,54,751
2/12/2013,1,487
2/12/2013,2,1726
2/12/2013,3,3014
2/12/2013,4,1451
2/12/2013,5,968
2/12/2013,6,1670
2/12/2013,7,1300
2/12/2013,8,2347
2/12/2013,9,2014
2/12/2013,10,1040
2/12/2013,11,2098
2/12/2013,12,1130
2/12/2013,13,892
2/12/2013,14,1153
2/12/2013,15,721
2/12/2013,16,898
2/12/2013,17,1295
2/12/2013,18,1080
2/12/2013,19,1082
2/12/2013,23,1029
2/12/2013,24,1677
2/12/2013,25,1420
2/12/2013,26,653
2/12/2013,27,1681
2/12/2013,28,1026
2/12/2013,30,671
2/12/2013,31,1015
2/12/2013,32,716
2/12/2013,33,715
2/12/2013,34,1693
2/12/2013,35,848
2/12/2013,37,898
2/12/2013,38,1720
2/12/2013,39,1370
2/12/2013,40,633
2/12/2013,41,759
2/12/2013,43,1027
2/12/2013,44,3904
2/12/2013,45,3655
2/12/2013,46,3845
2/12/2013,47,3899
2/12/2013,48,3483
2/12/2013,49,2264
2/12/2013,50,2639
2/12/2013,51,1533
2/12/2013,54,669
2/13/2013,1,1921
2/13/2013,2,1961
2/13/2013,3,2911
2/13/2013,4,1474
2/13/2013,5,1680
2/13/2013,6,1636
2/13/2013,7,1763
2/13/2013,8,2922
2/13/2013,9,1932
2/13/2013,10,1056
2/13/2013,11,2441
2/13/2013,12,1182
2/13/2013,13,911
2/13/2013,14,1743
2/13/2013,15,1493
2/13/2013,16,997
2/13/2013,17,1156
2/13/2013,18,1139
2/13/2013,19,1337
2/13/2013,23,1257
2/13/2013,24,2787
2/13/2013,25,1239
2/13/2013,26,889
2/13/2013,27,1305
2/13/2013,28,905
2/13/2013,30,756
2/13/2013,31,1259
2/13/2013,32,695
2/13/2013,33,1167
2/13/2013,34,2677
2/13/2013,35,777
2/13/2013,37,1716
2/13/2013,38,1662
2/13/2013,39,1363
2/13/2013,40,1225
2/13/2013,41,888
2/13/2013,43,1290
2/13/2013,44,3860
2/13/2013,45,3368
2/13/2013,46,3305
2/13/2013,47,3738
2/13/2013,48,2819
2/13/2013,49,1850
2/13/2013,50,2897
2/13/2013,51,1799
2/13/2013,54,950
2/14/2013,1,2119
2/14/2013,2,2129
2/14/2013,3,3206
2/14/2013,4,1667
2/14/2013,5,2075
2/14/2013,6,1988
2/14/2013,7,1927
2/14/2013,8,3210
2/14/2013,9,2334
2/14/2013,10,1318
2/14/2013,11,2577
2/14/2013,12,1242
2/14/2013,13,978
2/14/2013,14,1821
2/14/2013,15,1586
2/14/2013,16,1239
2/14/2013,17,1309
2/14/2013,18,1345
2/14/2013,19,1159
2/14/2013,23,1378
2/14/2013,24,2932
2/14/2013,25,1237
2/14/2013,26,1318
2/14/2013,27,1240
2/14/2013,28,1004
2/14/2013,30,857
2/14/2013,31,1452
2/14/2013,32,844
2/14/2013,33,1319
2/14/2013,34,3158
2/14/2013,35,744
2/14/2013,37,1654
2/14/2013,38,2014
2/14/2013,39,1436
2/14/2013,40,1293
2/14/2013,41,1028
2/14/2013,43,1352
2/14/2013,44,4043
2/14/2013,45,3832
2/14/2013,46,3984
2/14/2013,47,4006
2/14/2013,48,3263
2/14/2013,49,1912
2/14/2013,50,3229
2/14/2013,51,1912
2/14/2013,54,1011
2/15/2013,1,1787
2/15/2013,2,1750
2/15/2013,3,2887
2/15/2013,4,1433
2/15/2013,5,1522
2/15/2013,6,1559
2/15/2013,7,1772
2/15/2013,8,2765
2/15/2013,9,1874
2/15/2013,10,901
2/15/2013,11,2278
2/15/2013,12,1110
2/15/2013,13,909
2/15/2013,14,1519
2/15/2013,15,1329
2/15/2013,16,909
2/15/2013,17,1071
2/15/2013,18,1169
2/15/2013,19,1185
2/15/2013,23,1229
2/15/2013,24,2603
2/15/2013,25,1064
2/15/2013,26,875
2/15/2013,27,1149
2/15/2013,28,863
2/15/2013,30,690
2/15/2013,31,1194
2/15/2013,32,705
2/15/2013,33,1021
2/15/2013,34,2961
2/15/2013,35,681
2/15/2013,37,1446
2/15/2013,38,1753
2/15/2013,39,1363
2/15/2013,40,1028
2/15/2013,41,768
2/15/2013,43,1583
2/15/2013,44,3605
2/15/2013,45,3327
2/15/2013,46,3323
2/15/2013,47,3402
2/15/2013,48,2761
2/15/2013,49,1609
2/15/2013,50,2515
2/15/2013,51,1667
2/15/2013,54,875
2/16/2013,1,1263
2/16/2013,2,2017
2/16/2013,3,3682
2/16/2013,4,1697
2/16/2013,5,1780
2/16/2013,6,2067
2/16/2013,7,1636
2/16/2013,8,3027
2/16/2013,9,2573
2/16/2013,10,1248
2/16/2013,11,2772
2/16/2013,12,1307
2/16/2013,13,1182
2/16/2013,14,1998
2/16/2013,15,1439
2/16/2013,16,1167
2/16/2013,17,1441
2/16/2013,18,1163
2/16/2013,19,1836
2/16/2013,23,1248
2/16/2013,24,2598
2/16/2013,25,975
2/16/2013,26,1075
2/16/2013,27,1472
2/16/2013,28,1185
2/16/2013,30,758
2/16/2013,31,1500
2/16/2013,32,980
2/16/2013,33,1219
2/16/2013,34,3121
2/16/2013,35,783
2/16/2013,37,1638
2/16/2013,38,2408
2/16/2013,39,1859
2/16/2013,40,1164
2/16/2013,41,1050
2/16/2013,43,1430
2/16/2013,44,4770
2/16/2013,45,4167
2/16/2013,46,4753
2/16/2013,47,4725
2/16/2013,48,3832
2/16/2013,49,2422
2/16/2013,50,3430
2/16/2013,51,1918
2/16/2013,54,1041
2/17/2013,1,399
2/17/2013,2,1839
2/17/2013,3,3093
2/17/2013,4,1559
2/17/2013,5,1310
2/17/2013,6,2009
2/17/2013,7,1368
2/17/2013,8,2383
2/17/2013,9,2110
2/17/2013,10,1044
2/17/2013,11,2801
2/17/2013,12,1302
2/17/2013,13,848
2/17/2013,14,1172
2/17/2013,15,1129
2/17/2013,16,1421
2/17/2013,17,1489
2/17/2013,18,1129
2/17/2013,19,1263
2/17/2013,23,1189
2/17/2013,24,1658
2/17/2013,25,499
2/17/2013,26,763
2/17/2013,27,1393
2/17/2013,28,1176
2/17/2013,30,511
2/17/2013,31,1506
2/17/2013,32,678
2/17/2013,33,1023
2/17/2013,34,2409
2/17/2013,35,853
2/17/2013,37,1208
2/17/2013,38,2180
2/17/2013,39,1525
2/17/2013,40,952
2/17/2013,41,1033
2/17/2013,43,1018
2/17/2013,44,3936
2/17/2013,45,3557
2/17/2013,46,3957
2/17/2013,47,3968
2/17/2013,48,3400
2/17/2013,49,1966
2/17/2013,50,2853
2/17/2013,51,1626
2/17/2013,54,944
2/18/2013,1,1742
2/18/2013,2,1865
2/18/2013,3,2824
2/18/2013,4,1351
2/18/2013,5,1706
2/18/2013,6,1707
2/18/2013,7,1792
2/18/2013,8,2666
2/18/2013,9,2220
2/18/2013,10,1105
2/18/2013,11,2218
2/18/2013,12,1223
2/18/2013,13,944
2/18/2013,14,1801
2/18/2013,15,1407
2/18/2013,16,1072
2/18/2013,17,1326
2/18/2013,18,1285
2/18/2013,19,1213
2/18/2013,23,1122
2/18/2013,24,2494
2/18/2013,25,743
2/18/2013,26,825
2/18/2013,27,1176
2/18/2013,28,878
2/18/2013,30,681
2/18/2013,31,1260
2/18/2013,32,776
2/18/2013,33,1216
2/18/2013,34,2575
2/18/2013,35,609
2/18/2013,37,1428
2/18/2013,38,1504
2/18/2013,39,1442
2/18/2013,40,1173
2/18/2013,41,777
2/18/2013,43,1346
2/18/2013,44,3586
2/18/2013,45,3117
2/18/2013,46,3231
2/18/2013,47,3619
2/18/2013,48,2784
2/18/2013,49,1760
2/18/2013,50,2317
2/18/2013,51,1571
2/18/2013,54,960
2/19/2013,1,1806
2/19/2013,2,1795
2/19/2013,3,2632
2/19/2013,4,1357
2/19/2013,5,1410
2/19/2013,6,1485
2/19/2013,7,1725
2/19/2013,8,2571
2/19/2013,9,2006
2/19/2013,10,1065
2/19/2013,11,2248
2/19/2013,12,1124
2/19/2013,13,948
2/19/2013,14,1544
2/19/2013,15,1381
2/19/2013,16,958
2/19/2013,17,1247
2/19/2013,18,1309
2/19/2013,19,1158
2/19/2013,23,1152
2/19/2013,24,2343
2/19/2013,25,732
2/19/2013,26,764
2/19/2013,27,1022
2/19/2013,28,884
2/19/2013,30,732
2/19/2013,31,1246
2/19/2013,32,763
2/19/2013,33,1126
2/19/2013,34,2515
2/19/2013,35,652
2/19/2013,37,1364
2/19/2013,38,1406
2/19/2013,39,1330
2/19/2013,40,1140
2/19/2013,41,724
2/19/2013,43,1171
2/19/2013,44,3228
2/19/2013,45,2862
2/19/2013,46,2723
2/19/2013,47,2955
2/19/2013,48,2095
2/19/2013,49,1515
2/19/2013,50,2101
2/19/2013,51,1453
2/19/2013,54,878
2/20/2013,1,1835
2/20/2013,2,1822
2/20/2013,3,3041
2/20/2013,4,1518
2/20/2013,5,1461
2/20/2013,6,1729
2/20/2013,7,1716
2/20/2013,8,2873
2/20/2013,9,1919
2/20/2013,10,984
2/20/2013,11,2246
2/20/2013,12,1178
2/20/2013,13,883
2/20/2013,14,1586
2/20/2013,15,1333
2/20/2013,16,925
2/20/2013,17,1235
2/20/2013,18,1144
2/20/2013,19,1156
2/20/2013,23,1170
2/20/2013,24,2677
2/20/2013,25,895
2/20/2013,26,813
2/20/2013,27,1138
2/20/2013,28,839
2/20/2013,30,733
2/20/2013,31,1082
2/20/2013,32,639
2/20/2013,33,1053
2/20/2013,34,2384
2/20/2013,35,553
2/20/2013,37,1519
2/20/2013,38,1617
2/20/2013,39,1240
2/20/2013,40,1081
2/20/2013,41,795
2/20/2013,43,1107
2/20/2013,44,3800
2/20/2013,45,3228
2/20/2013,46,3049
2/20/2013,47,3270
2/20/2013,48,2367
2/20/2013,49,1664
2/20/2013,50,2089
2/20/2013,51,1688
2/20/2013,54,738
2/21/2013,1,1756
2/21/2013,2,1692
2/21/2013,3,2610
2/21/2013,4,1318
2/21/2013,5,1377
2/21/2013,6,1429
2/21/2013,7,1588
2/21/2013,8,2605
2/21/2013,9,1930
2/21/2013,10,994
2/21/2013,11,2111
2/21/2013,12,1137
2/21/2013,13,817
2/21/2013,14,1560
2/21/2013,15,1315
2/21/2013,16,874
2/21/2013,17,1166
2/21/2013,18,1224
2/21/2013,19,1056
2/21/2013,23,1069
2/21/2013,24,2362
2/21/2013,25,853
2/21/2013,26,638
2/21/2013,27,1027
2/21/2013,28,742
2/21/2013,30,693
2/21/2013,31,1200
2/21/2013,32,661
2/21/2013,33,932
2/21/2013,34,2336
2/21/2013,35,645
2/21/2013,37,1380
2/21/2013,38,1443
2/21/2013,39,1262
2/21/2013,40,1006
2/21/2013,41,726
2/21/2013,43,1082
2/21/2013,44,3282
2/21/2013,45,2684
2/21/2013,46,2820
2/21/2013,47,3079
2/21/2013,48,2040
2/21/2013,49,1486
2/21/2013,50,2048
2/21/2013,51,1376
2/21/2013,54,815
2/22/2013,1,1805
2/22/2013,2,1783
2/22/2013,3,2857
2/22/2013,4,1424
2/22/2013,5,1510
2/22/2013,6,1532
2/22/2013,7,1788
2/22/2013,8,2752
2/22/2013,9,1740
2/22/2013,10,874
2/22/2013,11,1937
2/22/2013,12,1129
2/22/2013,13,828
2/22/2013,14,1388
2/22/2013,15,1209
2/22/2013,16,890
2/22/2013,17,1001
2/22/2013,18,1126
2/22/2013,19,1031
2/22/2013,23,1158
2/22/2013,24,2302
2/22/2013,25,1259
2/22/2013,26,694
2/22/2013,27,957
2/22/2013,28,701
2/22/2013,30,670
